,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
399,1,9,472,21500477,RAPTORS Timeout: Regular (Full 4 Short 0),,6:39,4,2,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,,9:37 PM
400,0,8,475,21500477,SUB: DeRozan FOR Ross,,6:39,4,4,4,0,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,9:39 PM
401,0,8,476,21500477,SUB: Lowry FOR Patterson,,6:39,4,4,4,0,202335,Patrick Patterson,TOR,Toronto,1610612761,Raptors,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,9:39 PM
402,86,2,477,21500477,MISS Joseph 13' Turnaround Fadeaway Shot,,6:17,4,4,0,5,202709,Cory Joseph,TOR,Toronto,1610612761,Raptors,0,,,,,,202322,John Wall,WAS,Washington,1610612764,Wizards,,,Wall BLOCK (1 BLK),9:40 PM
403,0,4,478,21500477,,,6:15,4,5,0,0,203490,Otto Porter,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Porter Jr. REBOUND (Off:1 Def:7),9:40 PM
404,2,6,479,21500477,Carroll S.FOUL (P1.T1) (D.Guthrie),,5:56,4,4,5,1,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,,,,9:40 PM
405,11,3,480,21500477,,,5:56,4,5,0,0,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,76 - 83,7,Sessions Free Throw 1 of 2 (8 PTS),9:41 PM
406,0,8,482,21500477,,,5:56,4,5,5,0,203490,Otto Porter,WAS,Washington,1610612764,Wizards,201162,Jared Dudley,WAS,Washington,1610612764,Wizards,0,,,,,,,,SUB: Dudley FOR Porter Jr.,9:41 PM
407,12,3,483,21500477,,,5:56,4,5,0,0,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,77 - 83,6,Sessions Free Throw 2 of 2 (9 PTS),9:41 PM
408,79,2,485,21500477,MISS DeRozan 18' Pullup Jump Shot,,5:35,4,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:42 PM
409,0,4,486,21500477,,,5:34,4,5,0,0,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Sessions REBOUND (Off:0 Def:4),9:42 PM
410,79,1,487,21500477,,,5:24,4,5,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,79 - 83,4,Wall 17' Pullup Jump Shot (16 PTS),9:42 PM
411,101,2,488,21500477,MISS Carroll 7' Driving Floating Jump Shot,,5:06,4,4,0,0,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:42 PM
412,0,4,489,21500477,Biyombo REBOUND (Off:5 Def:7),,5:05,4,4,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:42 PM
413,87,1,490,21500477,Biyombo  Putback Dunk (12 PTS),,5:02,4,4,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,79 - 85,6,,9:42 PM
414,1,2,491,21500477,,,4:45,4,5,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,MISS Wall 25' 3PT Jump Shot,9:42 PM
415,0,4,492,21500477,DeRozan REBOUND (Off:2 Def:4),,4:44,4,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:42 PM
416,29,6,493,21500477,,,4:35,4,5,4,1,202066,Garrett Temple,WAS,Washington,1610612764,Wizards,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,0,,,,,,,,Temple Shooting Block Foul (P6.PN) (D.Guthrie),9:43 PM
417,0,8,494,21500477,,,4:35,4,5,5,0,202066,Garrett Temple,WAS,Washington,1610612764,Wizards,203490,Otto Porter,WAS,Washington,1610612764,Wizards,0,,,,,,,,SUB: Porter Jr. FOR Temple,9:43 PM
418,11,3,495,21500477,MISS Carroll Free Throw 1 of 2,,4:35,4,4,0,0,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:43 PM
419,1,4,496,21500477,RAPTORS Rebound,,4:35,4,2,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,,9:43 PM
420,12,3,497,21500477,MISS Carroll Free Throw 2 of 2,,4:35,4,4,0,0,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:43 PM
421,0,4,499,21500477,,,4:34,4,5,0,0,101162,Marcin Gortat,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Gortat REBOUND (Off:3 Def:4),9:44 PM
422,1,6,500,21500477,DeRozan P.FOUL (P2.T2) (D.Guthrie),,4:24,4,4,5,1,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,101162,Marcin Gortat,WAS,Washington,1610612764,Wizards,0,,,,,,,,,9:44 PM
423,2,6,501,21500477,Lowry S.FOUL (P2.T3) (P.Fraher),,4:19,4,4,5,1,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,,,,9:44 PM
424,11,3,502,21500477,,,4:19,4,5,0,0,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,80 - 85,5,Sessions Free Throw 1 of 2 (10 PTS),9:44 PM
425,0,8,505,21500477,SUB: Valanciunas FOR Biyombo,,4:19,4,4,4,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,9:45 PM
426,0,8,506,21500477,SUB: Ross FOR Carroll,,4:19,4,4,4,0,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,9:45 PM
427,12,3,507,21500477,,,4:19,4,5,0,0,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,81 - 85,4,Sessions Free Throw 2 of 2 (11 PTS),9:45 PM
428,2,6,509,21500477,,,3:59,4,5,4,1,202322,John Wall,WAS,Washington,1610612764,Wizards,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,,,Wall S.FOUL (P2.PN) (D.Guthrie),9:46 PM
429,11,3,510,21500477,DeRozan Free Throw 1 of 2 (30 PTS),,3:59,4,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,81 - 86,5,,9:46 PM
430,12,3,512,21500477,DeRozan Free Throw 2 of 2 (31 PTS),,3:59,4,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,81 - 87,6,,9:46 PM
431,98,2,514,21500477,Valanciunas BLOCK (1 BLK),,3:48,4,5,0,4,101162,Marcin Gortat,WAS,Washington,1610612764,Wizards,0,,,,,,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,,,MISS Gortat 3' Cutting Layup Shot,9:46 PM
432,0,4,515,21500477,Ross REBOUND (Off:1 Def:4),,3:46,4,4,0,0,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:47 PM
433,86,2,516,21500477,MISS Ross 15' Turnaround Fadeaway Shot,,3:36,4,4,0,0,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:47 PM
434,0,4,517,21500477,,,3:33,4,5,0,0,203490,Otto Porter,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Porter Jr. REBOUND (Off:1 Def:8),9:47 PM
435,76,2,518,21500477,,,3:25,4,5,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,MISS Wall 1' Running Finger Roll Layup,9:47 PM
436,0,4,519,21500477,Ross REBOUND (Off:1 Def:5),,3:24,4,4,0,0,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:47 PM
437,29,6,520,21500477,,,3:13,4,5,4,1,203490,Otto Porter,WAS,Washington,1610612764,Wizards,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,,,Porter Jr. Shooting Block Foul (P3.PN) (D.Guthrie),9:47 PM
438,11,6,522,21500477,,,3:13,4,5,0,1,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Wall T.FOUL (P2.PN) (P.Fraher),9:48 PM
439,16,3,523,21500477,DeRozan Free Throw Technical (32 PTS),,3:13,4,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,81 - 88,7,,9:48 PM
440,11,3,525,21500477,Lowry Free Throw 1 of 2 (8 PTS),,3:13,4,4,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,81 - 89,8,,9:48 PM
441,1,9,528,21500477,,,3:13,4,3,0,0,1610612764,,,,,,0,,,,,,0,,,,,,,,Wizards Timeout: Regular (Reg.4 Short 1),9:48 PM
442,12,3,532,21500477,Lowry Free Throw 2 of 2 (9 PTS),,3:13,4,4,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,81 - 90,9,,9:50 PM
443,42,1,534,21500477,,,3:02,4,5,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,83 - 90,7,Wall 3' Driving Layup (18 PTS),9:51 PM
444,5,2,535,21500477,MISS Lowry 1' Layup,,2:43,4,4,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:51 PM
445,0,4,536,21500477,Valanciunas REBOUND (Off:5 Def:3),,2:43,4,4,0,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:51 PM
446,97,2,537,21500477,MISS Valanciunas 3' Tip Layup Shot,,2:40,4,4,0,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:51 PM
447,0,4,538,21500477,,,2:39,4,5,0,0,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Sessions REBOUND (Off:0 Def:5),9:51 PM
448,42,2,539,21500477,,,2:36,4,5,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,MISS Wall 2' Driving Layup,9:51 PM
449,0,4,540,21500477,,,2:35,4,3,0,0,1610612764,,,,,,0,,,,,,0,,,,,,,,Wizards Rebound,9:51 PM
450,1,6,541,21500477,Ross P.FOUL (P1.T4) (D.Guthrie),,2:35,4,4,5,1,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,201162,Jared Dudley,WAS,Washington,1610612764,Wizards,0,,,,,,,,,9:51 PM
451,75,2,542,21500477,,,2:26,4,5,0,0,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,MISS Sessions 2' Driving Finger Roll Layup,9:52 PM
452,0,4,543,21500477,Valanciunas REBOUND (Off:5 Def:4),,2:25,4,4,0,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:52 PM
453,1,2,544,21500477,MISS Lowry 24' 3PT Jump Shot,,2:08,4,4,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:52 PM
454,0,4,545,21500477,,,2:07,4,5,0,0,101162,Marcin Gortat,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Gortat REBOUND (Off:3 Def:5),9:52 PM
455,79,1,546,21500477,,,1:58,4,5,5,0,201162,Jared Dudley,WAS,Washington,1610612764,Wizards,203490,Otto Porter,WAS,Washington,1610612764,Wizards,0,,,,,,85 - 90,5,Dudley 17' Pullup Jump Shot (14 PTS) (Porter Jr. 2 AST),9:52 PM
456,86,2,547,21500477,MISS DeRozan 11' Turnaround Fadeaway Shot,,1:39,4,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:53 PM
457,0,4,548,21500477,,,1:37,4,5,0,0,101162,Marcin Gortat,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Gortat REBOUND (Off:3 Def:6),9:53 PM
458,108,1,549,21500477,,,1:28,4,5,5,0,101162,Marcin Gortat,WAS,Washington,1610612764,Wizards,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,87 - 90,3,Gortat  Cutting Dunk Shot (12 PTS) (Wall 10 AST),9:53 PM
459,1,9,550,21500477,RAPTORS Timeout: Regular (Full 5 Short 0),,1:28,4,2,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,,9:53 PM
460,47,2,554,21500477,MISS Lowry 11' Turnaround Jump Shot,,1:09,4,4,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:55 PM
461,0,4,555,21500477,,,1:08,4,5,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Wall REBOUND (Off:0 Def:7),9:55 PM
462,1,6,556,21500477,Ross P.FOUL (P2.PN) (T.Ford),,1:05,4,4,5,1,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,,,,9:55 PM
463,11,3,557,21500477,,,1:05,4,5,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,MISS Wall Free Throw 1 of 2,9:56 PM
464,1,4,558,21500477,,,1:05,4,3,0,0,1610612764,,,,,,0,,,,,,0,,,,,,,,Wizards Rebound,9:56 PM
465,12,3,559,21500477,,,1:05,4,5,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,88 - 90,2,Wall Free Throw 2 of 2 (19 PTS),9:56 PM
466,2,6,561,21500477,,,0:47,4,5,4,1,202322,John Wall,WAS,Washington,1610612764,Wizards,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,,,Wall S.FOUL (P3.PN) (D.Guthrie),9:57 PM
467,11,3,562,21500477,DeRozan Free Throw 1 of 2 (33 PTS),,0:47,4,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,88 - 91,3,,9:57 PM
468,0,8,564,21500477,SUB: Biyombo FOR Valanciunas,,0:47,4,4,4,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,9:57 PM
469,0,8,565,21500477,SUB: Carroll FOR Ross,,0:47,4,4,4,0,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,9:57 PM
470,12,3,566,21500477,DeRozan Free Throw 2 of 2 (34 PTS),,0:47,4,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,88 - 92,4,,9:57 PM
471,2,9,568,21500477,,,0:47,4,3,0,0,1610612764,,,,,,0,,,,,,0,,,,,,,,Wizards Timeout: Short (Reg.4 Short 2),9:58 PM
472,1,1,571,21500477,,,0:39,4,5,5,0,201162,Jared Dudley,WAS,Washington,1610612764,Wizards,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,91 - 92,1,Dudley  3PT Jump Shot (17 PTS) (Wall 11 AST),9:59 PM
473,2,9,572,21500477,RAPTORS Timeout: Short (Full 5 Short 1),,0:39,4,2,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,,9:59 PM
474,0,8,574,21500477,SUB: Ross FOR Carroll,,0:39,4,4,4,0,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,10:00 PM
475,0,8,575,21500477,SUB: Valanciunas FOR Biyombo,,0:39,4,4,4,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,10:00 PM
476,86,2,576,21500477,MISS DeRozan 12' Turnaround Fadeaway Shot,,0:29,4,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,10:01 PM
477,0,4,577,21500477,,,0:28,4,5,0,0,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Sessions REBOUND (Off:0 Def:6),10:01 PM
478,1,9,578,21500477,,,0:26,4,3,0,0,1610612764,,,,,,0,,,,,,0,,,,,,,,Wizards Timeout: Regular (Reg.5 Short 2),10:01 PM
479,0,8,579,21500477,SUB: Biyombo FOR Valanciunas,,0:26,4,4,4,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,10:02 PM
480,0,8,580,21500477,SUB: Carroll FOR Ross,,0:26,4,4,4,0,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,10:02 PM
481,1,2,582,21500477,,,0:17,4,5,0,0,201162,Jared Dudley,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,MISS Dudley 25' 3PT Jump Shot,10:03 PM
482,0,4,583,21500477,Lowry REBOUND (Off:0 Def:3),,0:15,4,4,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,10:03 PM
483,1,6,584,21500477,,,0:15,4,5,4,1,201162,Jared Dudley,WAS,Washington,1610612764,Wizards,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,,,Dudley P.FOUL (P4.PN) (P.Fraher),10:03 PM
484,1,18,585,21500477,,,0:15,4,,0,1,584,,,,,,0,,,,,,0,,,,,,,,,10:04 PM
485,11,3,587,21500477,Lowry Free Throw 1 of 2 (10 PTS),,0:15,4,4,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,91 - 93,2,,10:05 PM
486,0,8,589,21500477,,,0:15,4,5,5,0,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,2743,Kris Humphries,WAS,Washington,1610612764,Wizards,0,,,,,,,,SUB: Humphries FOR Sessions,10:05 PM
487,12,3,590,21500477,Lowry Free Throw 2 of 2 (11 PTS),,0:15,4,4,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,91 - 94,3,,10:05 PM
488,2,9,592,21500477,,,0:15,4,3,0,0,1610612764,,,,,,0,,,,,,0,,,,,,,,Wizards Timeout: Short (Reg.5 Short 3),10:05 PM
489,0,8,594,21500477,,,0:15,4,5,5,0,2743,Kris Humphries,WAS,Washington,1610612764,Wizards,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,,,SUB: Sessions FOR Humphries,10:06 PM
490,79,2,596,21500477,,,0:08,4,5,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,MISS Wall 24' 3PT Pullup Jump Shot,10:07 PM
491,0,4,597,21500477,,,0:07,4,5,0,0,101162,Marcin Gortat,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Gortat REBOUND (Off:4 Def:6),10:07 PM
492,1,2,598,21500477,,,0:02,4,5,0,0,203490,Otto Porter,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,MISS Porter Jr. 25' 3PT Jump Shot,10:07 PM
493,0,4,599,21500477,,,0:01,4,5,0,0,201162,Jared Dudley,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,Dudley REBOUND (Off:1 Def:2),10:07 PM
494,1,2,600,21500477,Carroll BLOCK (1 BLK),,0:00,4,5,0,4,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,,,MISS Wall 25' 3PT Jump Shot,10:07 PM
495,0,4,601,21500477,RAPTORS Rebound,,0:00,4,2,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,,10:07 PM
496,0,13,602,21500477,,,0:00,4,0,0,0,0,,,,,,0,,,,,,0,,,,,,91 - 94,3,,10:07 PM
