,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
315,11,3,372,21500463,,,2:31,3,5,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,73 - 70,-3,DeRozan Free Throw 1 of 2 (11 PTS),9:43 PM
316,0,8,375,21500463,,,2:31,3,5,5,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,202709,Cory Joseph,TOR,Toronto,1610612761,Raptors,0,,,,,,,,SUB: Joseph FOR Lowry,9:43 PM
317,12,3,376,21500463,,,2:31,3,5,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,MISS DeRozan Free Throw 2 of 2,9:43 PM
318,0,4,378,21500463,Portis REBOUND (Off:1 Def:2),,2:29,3,4,0,0,1626171,Bobby Portis,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,9:43 PM
319,1,1,379,21500463,Butler 17' Jump Shot (5 PTS),,2:08,3,4,0,0,202710,Jimmy Butler,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,73 - 72,-1,,9:43 PM
320,1,2,380,21500463,,,1:49,3,5,0,0,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,MISS Ross 19' Jump Shot,9:44 PM
321,0,4,381,21500463,Snell REBOUND (Off:0 Def:6),,1:48,3,4,0,0,203503,Tony Snell,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,9:44 PM
322,1,2,382,21500463,MISS Rose 18' Jump Shot,,1:35,3,4,0,0,201565,Derrick Rose,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,9:44 PM
323,0,4,383,21500463,,,1:34,3,5,0,0,202335,Patrick Patterson,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,Patterson REBOUND (Off:2 Def:2),9:44 PM
324,1,2,384,21500463,,,1:16,3,5,0,0,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,MISS Ross 25' 3PT Jump Shot,9:44 PM
325,0,4,385,21500463,Butler REBOUND (Off:1 Def:3),,1:14,3,4,0,0,202710,Jimmy Butler,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,9:44 PM
326,1,2,386,21500463,MISS Gasol 17' Jump Shot,,1:00,3,4,0,0,2200,Pau Gasol,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,9:45 PM
327,0,4,387,21500463,Portis REBOUND (Off:2 Def:2),,0:59,3,4,0,0,1626171,Bobby Portis,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,9:45 PM
328,1,1,388,21500463,Snell 24' 3PT Jump Shot (6 PTS) (Portis 1 AST),,0:56,3,4,4,0,203503,Tony Snell,CHI,Chicago,1610612741,Bulls,1626171,Bobby Portis,CHI,Chicago,1610612741,Bulls,0,,,,,,73 - 75,2,,9:45 PM
329,8,5,389,21500463,,,0:38,3,5,0,1,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,Valanciunas 3 Second Violation Turnover (P2.T6),9:45 PM
330,0,8,390,21500463,SUB: Brooks FOR Snell,,0:38,3,4,4,0,203503,Tony Snell,CHI,Chicago,1610612741,Bulls,201166,Aaron Brooks,CHI,Chicago,1610612741,Bulls,0,,,,,,,,,9:45 PM
331,1,1,392,21500463,Rose 24' 3PT Jump Shot (20 PTS) (Brooks 2 AST),,0:20,3,4,4,0,201565,Derrick Rose,CHI,Chicago,1610612741,Bulls,201166,Aaron Brooks,CHI,Chicago,1610612741,Bulls,0,,,,,,73 - 78,5,,9:46 PM
332,5,2,393,21500463,,,0:00,3,5,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,MISS DeRozan 1' Layup,9:46 PM
333,0,4,395,21500463,,,0:00,3,3,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,Raptors Rebound,9:46 PM
334,0,13,394,21500463,,,0:00,3,0,0,0,0,,,,,,0,,,,,,0,,,,,,73 - 78,5,,9:46 PM
335,0,12,397,21500463,,,12:00,4,0,0,0,0,,,,,,0,,,,,,0,,,,,,73 - 78,5,,9:49 PM
336,1,5,398,21500463,Gibson STEAL (1 STL),,11:37,4,5,4,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,201959,Taj Gibson,CHI,Chicago,1610612741,Bulls,0,,,,,,,,Lowry Bad Pass Turnover (P3.T7),9:49 PM
337,50,2,399,21500463,MISS Snell 2' Running Dunk,,11:34,4,4,0,0,203503,Tony Snell,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,9:49 PM
338,0,4,400,21500463,,,11:33,4,5,0,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,Scola REBOUND (Off:1 Def:5),9:50 PM
339,1,2,401,21500463,,,11:14,4,5,0,0,202335,Patrick Patterson,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,MISS Patterson 7' Jump Shot,9:50 PM
340,0,4,402,21500463,,,11:12,4,5,0,0,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,Ross REBOUND (Off:1 Def:1),9:50 PM
341,1,2,403,21500463,Gibson BLOCK (2 BLK),,11:04,4,5,0,4,202335,Patrick Patterson,TOR,Toronto,1610612761,Raptors,0,,,,,,201959,Taj Gibson,CHI,Chicago,1610612741,Bulls,,,MISS Patterson 6' Jump Shot,9:50 PM
342,0,4,404,21500463,Gibson REBOUND (Off:4 Def:4),,11:02,4,4,0,0,201959,Taj Gibson,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,9:50 PM
343,45,5,405,21500463,Brooks Out of Bounds - Bad Pass Turnover Turnover (P1.T8),,10:52,4,4,0,0,201166,Aaron Brooks,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,9:50 PM
344,2,6,407,21500463,Brooks S.FOUL (P3.T1) (T.Washington),,10:40,4,4,5,1,201166,Aaron Brooks,CHI,Chicago,1610612741,Bulls,202709,Cory Joseph,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,9:51 PM
345,11,3,408,21500463,,,10:40,4,5,0,0,202709,Cory Joseph,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,MISS Joseph Free Throw 1 of 2,9:51 PM
346,1,4,409,21500463,,,10:40,4,3,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,Raptors Rebound,9:51 PM
347,12,3,410,21500463,,,10:40,4,5,0,0,202709,Cory Joseph,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,74 - 78,4,Joseph Free Throw 2 of 2 (3 PTS),9:51 PM
348,1,1,412,21500463,Portis 17' Jump Shot (10 PTS) (Brooks 3 AST),,10:26,4,4,4,0,1626171,Bobby Portis,CHI,Chicago,1610612741,Bulls,201166,Aaron Brooks,CHI,Chicago,1610612741,Bulls,0,,,,,,74 - 80,6,,9:51 PM
349,1,2,413,21500463,,,10:04,4,5,0,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,MISS Scola 22' Jump Shot,9:52 PM
350,0,4,414,21500463,Portis REBOUND (Off:2 Def:3),,10:03,4,4,0,0,1626171,Bobby Portis,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,9:52 PM
351,108,1,415,21500463,Gibson  Cutting Dunk Shot (4 PTS) (Snell 1 AST),,9:53,4,4,4,0,201959,Taj Gibson,CHI,Chicago,1610612741,Bulls,203503,Tony Snell,CHI,Chicago,1610612741,Bulls,0,,,,,,74 - 82,8,,9:52 PM
352,1,9,416,21500463,,,9:49,4,3,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,Raptors Timeout: Regular (Reg.4 Short 0),9:52 PM
353,1,2,420,21500463,,,9:34,4,5,0,0,202335,Patrick Patterson,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,MISS Patterson 12' Jump Shot,9:55 PM
354,0,4,421,21500463,Brooks REBOUND (Off:0 Def:2),,9:33,4,4,0,0,201166,Aaron Brooks,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,9:55 PM
355,42,1,423,21500463,Snell 3' Driving Layup (8 PTS) (Portis 2 AST),,9:22,4,4,4,0,203503,Tony Snell,CHI,Chicago,1610612741,Bulls,1626171,Bobby Portis,CHI,Chicago,1610612741,Bulls,0,,,,,,74 - 84,10,,9:55 PM
356,5,1,424,21500463,,,9:05,4,5,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,76 - 84,8,Lowry 2' Layup (22 PTS),9:55 PM
357,5,2,425,21500463,MISS Snell 2' Layup,,8:56,4,4,0,0,203503,Tony Snell,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,9:55 PM
358,0,4,426,21500463,,,8:55,4,5,0,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,Scola REBOUND (Off:1 Def:6),9:55 PM
359,1,2,427,21500463,,,8:44,4,5,0,0,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,MISS Ross 25' 3PT Jump Shot,9:56 PM
360,0,4,428,21500463,Portis REBOUND (Off:2 Def:4),,8:43,4,4,0,0,1626171,Bobby Portis,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,9:56 PM
361,79,2,429,21500463,MISS Portis 22' Pullup Jump Shot,,8:31,4,4,0,0,1626171,Bobby Portis,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,9:56 PM
362,0,4,430,21500463,,,8:30,4,5,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,Lowry REBOUND (Off:0 Def:6),9:56 PM
363,1,2,431,21500463,,,8:13,4,5,0,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,MISS Scola 8' Jump Shot,9:56 PM
364,0,4,432,21500463,Gibson REBOUND (Off:4 Def:5),,8:12,4,4,0,0,201959,Taj Gibson,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,9:56 PM
365,1,1,433,21500463,Snell 24' 3PT Jump Shot (11 PTS) (Hinrich 1 AST),,8:06,4,4,4,0,203503,Tony Snell,CHI,Chicago,1610612741,Bulls,2550,Kirk Hinrich,CHI,Chicago,1610612741,Bulls,0,,,,,,76 - 87,11,,9:56 PM
366,1,2,434,21500463,,,7:43,4,5,0,0,202335,Patrick Patterson,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,MISS Patterson 25' 3PT Jump Shot,9:57 PM
367,0,4,435,21500463,Brooks REBOUND (Off:0 Def:3),,7:42,4,4,0,0,201166,Aaron Brooks,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,9:57 PM
368,4,5,436,21500463,Portis Traveling Turnover (P1.T9),,7:26,4,4,0,1,1626171,Bobby Portis,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,9:57 PM
369,5,2,437,21500463,,,7:01,4,5,0,0,202709,Cory Joseph,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,MISS Joseph 2' Layup,9:57 PM
370,0,4,438,21500463,Portis REBOUND (Off:2 Def:5),,7:00,4,4,0,0,1626171,Bobby Portis,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,9:58 PM
371,4,6,439,21500463,Portis OFF.Foul (P1) (T.Washington),,6:56,4,4,5,1,1626171,Bobby Portis,CHI,Chicago,1610612741,Bulls,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,9:58 PM
372,5,5,440,21500463,Portis Foul Turnover (P2.T10),,6:56,4,4,0,1,1626171,Bobby Portis,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,9:58 PM
373,0,8,441,21500463,,,6:56,4,5,5,0,202335,Patrick Patterson,TOR,Toronto,1610612761,Raptors,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,0,,,,,,,,SUB: Carroll FOR Patterson,9:58 PM
374,0,8,442,21500463,,,6:56,4,5,5,0,202709,Cory Joseph,TOR,Toronto,1610612761,Raptors,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,,,SUB: DeRozan FOR Joseph,9:58 PM
375,0,8,443,21500463,SUB: Butler FOR Hinrich,,6:56,4,4,4,0,2550,Kirk Hinrich,CHI,Chicago,1610612741,Bulls,202710,Jimmy Butler,CHI,Chicago,1610612741,Bulls,0,,,,,,,,,9:58 PM
376,1,1,444,21500463,,,6:51,4,5,5,0,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,78 - 87,9,Ross 17' Jump Shot (6 PTS) (Scola 2 AST),9:58 PM
377,5,1,445,21500463,Portis 2' Layup (12 PTS) (Gibson 1 AST),,6:31,4,4,4,0,1626171,Bobby Portis,CHI,Chicago,1610612741,Bulls,201959,Taj Gibson,CHI,Chicago,1610612741,Bulls,0,,,,,,78 - 89,11,,9:59 PM
378,2,6,446,21500463,,,6:31,4,5,4,1,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,1626171,Bobby Portis,CHI,Chicago,1610612741,Bulls,0,,,,,,,,Carroll S.FOUL (P3.T1) (T.Washington),9:59 PM
379,10,3,447,21500463,MISS Portis Free Throw 1 of 1,,6:31,4,4,0,0,1626171,Bobby Portis,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,9:59 PM
380,0,4,449,21500463,,,6:29,4,5,0,0,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,Carroll REBOUND (Off:0 Def:2),9:59 PM
381,5,2,450,21500463,,,6:14,4,5,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,MISS DeRozan 1' Layup,9:59 PM
382,0,4,451,21500463,,,6:13,4,5,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,DeRozan REBOUND (Off:3 Def:3),9:59 PM
383,5,2,452,21500463,Butler BLOCK (1 BLK),,6:05,4,5,0,4,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,202710,Jimmy Butler,CHI,Chicago,1610612741,Bulls,,,MISS Lowry 1' Layup,10:00 PM
384,0,4,453,21500463,BULLS Rebound,,6:05,4,2,0,0,1610612741,,,,,,0,,,,,,0,,,,,,,,,10:00 PM
385,1,1,454,21500463,Snell 16' Jump Shot (13 PTS) (Gibson 2 AST),,5:50,4,4,4,0,203503,Tony Snell,CHI,Chicago,1610612741,Bulls,201959,Taj Gibson,CHI,Chicago,1610612741,Bulls,0,,,,,,78 - 91,13,,10:00 PM
386,1,2,455,21500463,,,5:33,4,5,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,MISS DeRozan 21' Jump Shot,10:00 PM
387,0,4,456,21500463,Portis REBOUND (Off:2 Def:6),,5:32,4,4,0,0,1626171,Bobby Portis,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,10:00 PM
388,1,2,457,21500463,MISS Gibson 9' Jump Shot,,5:09,4,4,0,0,201959,Taj Gibson,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,10:01 PM
389,0,4,458,21500463,,,5:08,4,5,0,0,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,Carroll REBOUND (Off:0 Def:3),10:01 PM
390,5,2,459,21500463,,,4:59,4,5,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,MISS Lowry 2' Layup,10:01 PM
391,0,4,461,21500463,,,4:58,4,5,0,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,Scola REBOUND (Off:2 Def:6),10:01 PM
392,97,2,460,21500463,,,4:58,4,5,0,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,MISS Scola 1' Tip Layup Shot,10:01 PM
393,0,4,462,21500463,Portis REBOUND (Off:2 Def:7),,4:56,4,4,0,0,1626171,Bobby Portis,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,10:01 PM
394,5,2,463,21500463,MISS Snell 1' Layup,,4:37,4,4,0,0,203503,Tony Snell,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,10:01 PM
395,0,4,465,21500463,Gibson REBOUND (Off:5 Def:5),,4:34,4,4,0,0,201959,Taj Gibson,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,10:01 PM
396,72,2,464,21500463,MISS Gibson 2' Putback Layup,,4:34,4,4,0,0,201959,Taj Gibson,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,10:01 PM
397,0,4,466,21500463,,,4:33,4,5,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,DeRozan REBOUND (Off:3 Def:4),10:01 PM
398,2,6,468,21500463,Butler S.FOUL (P2.T2) (T.Washington),,4:29,4,4,5,1,202710,Jimmy Butler,CHI,Chicago,1610612741,Bulls,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,10:02 PM
399,1,9,469,21500463,,,4:29,4,1,0,0,0,,,,,,0,,,,,,0,,,,,,,,,10:02 PM
400,0,8,471,21500463,,,4:29,4,5,5,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,,,SUB: Valanciunas FOR Scola,10:04 PM
401,11,3,472,21500463,,,4:29,4,5,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,79 - 91,12,DeRozan Free Throw 1 of 2 (12 PTS),10:04 PM
402,12,3,474,21500463,,,4:29,4,5,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,80 - 91,11,DeRozan Free Throw 2 of 2 (13 PTS),10:04 PM
403,99,1,476,21500463,Snell 2' Cutting Finger Roll Layup Shot (15 PTS) (Brooks 4 AST),,4:07,4,4,4,0,203503,Tony Snell,CHI,Chicago,1610612741,Bulls,201166,Aaron Brooks,CHI,Chicago,1610612741,Bulls,0,,,,,,80 - 93,13,,10:05 PM
404,5,1,477,21500463,,,3:50,4,5,5,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,82 - 93,11,DeRozan 2' Layup (15 PTS) (Valanciunas 1 AST),10:05 PM
405,1,1,478,21500463,Brooks 27' 3PT Jump Shot (16 PTS),,3:32,4,4,0,0,201166,Aaron Brooks,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,82 - 96,14,,10:06 PM
406,5,1,479,21500463,,,3:15,4,5,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,84 - 96,12,DeRozan 2' Layup (17 PTS),10:06 PM
407,1,2,480,21500463,MISS Brooks 7' Jump Shot,,2:56,4,4,0,0,201166,Aaron Brooks,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,10:06 PM
408,0,4,481,21500463,,,2:55,4,5,0,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,Valanciunas REBOUND (Off:1 Def:3),10:06 PM
409,1,1,482,21500463,,,2:46,4,5,5,0,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,87 - 96,9,Carroll 24' 3PT Jump Shot (8 PTS) (Lowry 8 AST),10:06 PM
410,1,1,483,21500463,Snell 26' 3PT Jump Shot (18 PTS) (Brooks 5 AST),,2:24,4,4,4,0,203503,Tony Snell,CHI,Chicago,1610612741,Bulls,201166,Aaron Brooks,CHI,Chicago,1610612741,Bulls,0,,,,,,87 - 99,12,,10:07 PM
411,1,2,484,21500463,,,2:03,4,5,0,0,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,MISS Carroll 26' 3PT Jump Shot,10:07 PM
412,0,4,485,21500463,Snell REBOUND (Off:0 Def:7),,2:02,4,4,0,0,203503,Tony Snell,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,10:07 PM
413,1,2,486,21500463,MISS Brooks 9' Jump Shot,,1:44,4,4,0,5,201166,Aaron Brooks,CHI,Chicago,1610612741,Bulls,0,,,,,,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,,,Valanciunas BLOCK (2 BLK),10:07 PM
414,0,4,487,21500463,Gibson REBOUND (Off:6 Def:5),,1:42,4,4,0,0,201959,Taj Gibson,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,10:07 PM
415,1,2,488,21500463,MISS Gibson 20' Jump Shot,,1:38,4,4,0,0,201959,Taj Gibson,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,10:07 PM
416,0,4,489,21500463,,,1:37,4,5,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,DeRozan REBOUND (Off:3 Def:5),10:07 PM
417,1,1,490,21500463,,,1:32,4,5,5,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,90 - 99,9,Lowry 25' 3PT Jump Shot (25 PTS) (DeRozan 7 AST),10:08 PM
418,1,9,491,21500463,BULLS Timeout: Regular (Full 4 Short 0),,1:25,4,2,0,0,1610612741,,,,,,0,,,,,,0,,,,,,,,,10:08 PM
419,0,8,495,21500463,SUB: Gasol FOR Portis,,1:25,4,4,4,0,1626171,Bobby Portis,CHI,Chicago,1610612741,Bulls,2200,Pau Gasol,CHI,Chicago,1610612741,Bulls,0,,,,,,,,,10:10 PM
420,1,1,496,21500463,Snell 18' Jump Shot (20 PTS),,1:12,4,4,0,0,203503,Tony Snell,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,90 - 101,11,,10:10 PM
421,1,9,497,21500463,,,1:12,4,3,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,Raptors Timeout: Regular (Reg.5 Short 0),10:11 PM
422,5,2,500,21500463,Butler BLOCK (2 BLK),,1:08,4,5,0,4,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,0,,,,,,202710,Jimmy Butler,CHI,Chicago,1610612741,Bulls,,,MISS Carroll 2' Layup,10:13 PM
423,0,4,501,21500463,,,1:07,4,5,0,0,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,Carroll REBOUND (Off:1 Def:3),10:13 PM
424,2,6,502,21500463,Gasol S.FOUL (P2.T3) (B.Barnaky),,1:03,4,4,5,1,2200,Pau Gasol,CHI,Chicago,1610612741,Bulls,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,10:13 PM
425,11,3,503,21500463,,,1:03,4,5,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,MISS Lowry Free Throw 1 of 2,10:13 PM
426,1,4,504,21500463,,,1:03,4,3,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,Raptors Rebound,10:13 PM
427,0,8,505,21500463,,,1:03,4,5,5,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,202335,Patrick Patterson,TOR,Toronto,1610612761,Raptors,0,,,,,,,,SUB: Patterson FOR Valanciunas,10:13 PM
428,0,8,506,21500463,SUB: Rose FOR Gibson,,1:03,4,4,4,0,201959,Taj Gibson,CHI,Chicago,1610612741,Bulls,201565,Derrick Rose,CHI,Chicago,1610612741,Bulls,0,,,,,,,,,10:13 PM
429,12,3,507,21500463,,,1:03,4,5,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,91 - 101,10,Lowry Free Throw 2 of 2 (26 PTS),10:13 PM
430,1,2,509,21500463,MISS Rose 26' 3PT Jump Shot,,0:39,4,4,0,0,201565,Derrick Rose,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,10:14 PM
431,0,4,510,21500463,BULLS Rebound,,0:39,4,2,0,0,1610612741,,,,,,0,,,,,,0,,,,,,,,,10:14 PM
432,11,5,511,21500463,BULLS Turnover: Shot Clock (T#11),,0:39,4,2,0,1,1610612741,,,,,,0,,,,,,0,,,,,,,,,10:14 PM
433,2,9,513,21500463,,,0:39,4,3,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,Raptors Timeout: Short (Reg.5 Short 1),10:14 PM
434,42,1,515,21500463,,,0:33,4,5,5,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,93 - 101,8,DeRozan 2' Driving Layup (19 PTS) (Lowry 9 AST),10:16 PM
435,2,9,516,21500463,BULLS Timeout: Short (Full 4 Short 1),,0:33,4,2,0,0,1610612741,,,,,,0,,,,,,0,,,,,,,,,10:16 PM
436,1,6,518,21500463,,,0:27,4,5,4,1,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,201166,Aaron Brooks,CHI,Chicago,1610612741,Bulls,0,,,,,,,,DeRozan P.FOUL (P1.T2) (T.Washington),10:17 PM
437,1,6,519,21500463,,,0:26,4,5,4,1,201960,DeMarre Carroll,TOR,Toronto,1610612761,Raptors,201166,Aaron Brooks,CHI,Chicago,1610612741,Bulls,0,,,,,,,,Carroll P.FOUL (P4.PN) (B.Barnaky),10:18 PM
438,11,3,520,21500463,MISS Brooks Free Throw 1 of 2,,0:26,4,4,0,0,201166,Aaron Brooks,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,,,,10:18 PM
439,1,4,521,21500463,BULLS Rebound,,0:26,4,2,0,0,1610612741,,,,,,0,,,,,,0,,,,,,,,,10:18 PM
440,12,3,522,21500463,Brooks Free Throw 2 of 2 (17 PTS),,0:26,4,4,0,0,201166,Aaron Brooks,CHI,Chicago,1610612741,Bulls,0,,,,,,0,,,,,,93 - 102,9,,10:18 PM
441,5,1,524,21500463,,,0:16,4,5,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,95 - 102,7,Lowry 2' Layup (28 PTS),10:18 PM
