,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
139,0,8,175,21500649,SUB: Scola FOR Patterson,,5:49,2,4,4,0,202335,Patrick Patterson,TOR,Toronto,1610612761,Raptors,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,8:52 PM
140,0,8,176,21500649,SUB: Valanciunas FOR Joseph,,5:49,2,4,4,0,202709,Cory Joseph,TOR,Toronto,1610612761,Raptors,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,8:52 PM
141,0,8,177,21500649,SUB: DeRozan FOR Biyombo,,5:49,2,4,4,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,8:52 PM
142,1,6,178,21500649,,,5:44,2,5,4,1,101123,Gerald Green,MIA,Miami,1610612748,Heat,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,,,Green P.FOUL (P1.T2) (M.Kogut),8:52 PM
143,45,5,179,21500649,Lowry Out of Bounds - Bad Pass Turnover Turnover (P2.T3),,5:35,2,4,0,1,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:52 PM
144,2,5,180,21500649,Lowry STEAL (1 STL),,5:23,2,5,4,0,101123,Gerald Green,MIA,Miami,1610612748,Heat,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,,,Green Lost Ball Turnover (P2.T7),8:53 PM
145,103,2,181,21500649,MISS Lowry 28' 3PT Running Pull-Up Jump Shot,,5:17,2,4,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:53 PM
146,0,4,182,21500649,,,5:16,2,5,0,0,2617,Udonis Haslem,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Haslem REBOUND (Off:1 Def:4),8:53 PM
147,2,6,183,21500649,Valanciunas S.FOUL (P3.T1) (M.Kogut),,5:07,2,4,5,1,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,,,,8:53 PM
148,11,3,184,21500649,,,5:07,2,5,0,0,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,36 - 45,9,Wade Free Throw 1 of 2 (9 PTS),8:54 PM
149,0,8,186,21500649,SUB: Biyombo FOR Valanciunas,,5:07,2,4,4,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,8:54 PM
150,12,3,187,21500649,,,5:07,2,5,0,0,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,MISS Wade Free Throw 2 of 2,8:54 PM
151,0,4,189,21500649,,,5:06,2,5,0,0,2617,Udonis Haslem,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Haslem REBOUND (Off:2 Def:4),8:54 PM
152,3,2,190,21500649,Biyombo BLOCK (2 BLK),,4:56,2,5,0,4,2617,Udonis Haslem,MIA,Miami,1610612748,Heat,0,,,,,,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,,,MISS Haslem 2' Hook Shot,8:54 PM
153,0,4,191,21500649,Biyombo REBOUND (Off:0 Def:2),,4:55,2,4,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:54 PM
154,1,5,192,21500649,Ross Bad Pass Turnover (P1.T4),,4:40,2,4,5,0,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,,,Wade STEAL (1 STL),8:55 PM
155,1,6,193,21500649,DeRozan P.FOUL (P1.T2) (M.Callahan),,4:38,2,4,5,1,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,,,,8:55 PM
156,0,18,194,21500649,,,4:38,2,,0,1,193,Anthony Mason,,,,,0,,,,,,0,,,,,,,,,8:55 PM
157,0,8,195,21500649,SUB: Johnson FOR Ross,,4:38,2,4,4,0,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,201949,James Johnson,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,8:56 PM
158,101,2,197,21500649,,,4:26,2,5,0,0,101123,Gerald Green,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,MISS Green 8' Driving Floating Jump Shot,8:57 PM
159,0,4,198,21500649,,,4:25,2,5,0,0,2617,Udonis Haslem,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Haslem REBOUND (Off:3 Def:4),8:57 PM
160,2,6,199,21500649,Biyombo S.FOUL (P1.T3) (M.Kogut),,4:25,2,4,5,1,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,2617,Udonis Haslem,MIA,Miami,1610612748,Heat,0,,,,,,,,,8:57 PM
161,11,3,200,21500649,,,4:25,2,5,0,0,2617,Udonis Haslem,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,37 - 45,8,Haslem Free Throw 1 of 2 (5 PTS),8:57 PM
162,12,3,202,21500649,,,4:25,2,5,0,0,2617,Udonis Haslem,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,38 - 45,7,Haslem Free Throw 2 of 2 (6 PTS),8:57 PM
163,1,2,205,21500649,MISS DeRozan 22' Jump Shot,,4:09,2,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:58 PM
164,0,4,206,21500649,,,4:09,2,5,0,0,2617,Udonis Haslem,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Haslem REBOUND (Off:3 Def:5),8:58 PM
165,79,2,207,21500649,,,3:58,2,5,0,0,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,MISS Wade 10' Pullup Jump Shot,8:58 PM
166,0,4,208,21500649,Biyombo REBOUND (Off:0 Def:3),,3:58,2,4,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:58 PM
167,101,2,209,21500649,MISS Johnson 3' Driving Floating Jump Shot,,3:47,2,4,0,0,201949,James Johnson,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,8:58 PM
168,0,4,210,21500649,,,3:46,2,5,0,0,1626196,Josh Richardson,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Richardson REBOUND (Off:0 Def:1),8:58 PM
169,1,9,211,21500649,,,3:39,2,3,0,0,1610612748,,,,,,0,,,,,,0,,,,,,,,Heat Timeout: Regular (Reg.2 Short 0),8:58 PM
170,42,2,215,21500649,,,3:32,2,5,0,0,2547,Chris Bosh,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,MISS Bosh 3' Driving Layup,9:01 PM
171,0,4,216,21500649,DeRozan REBOUND (Off:0 Def:3),,3:31,2,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:01 PM
172,41,2,217,21500649,MISS DeRozan 3' Running Layup,,3:24,2,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:02 PM
173,0,4,218,21500649,RAPTORS Rebound,,3:24,2,2,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,,9:02 PM
174,86,1,219,21500649,DeRozan 13' Turnaround Fadeaway (17 PTS),,3:18,2,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,38 - 47,9,,9:02 PM
175,0,10,220,21500649,Jump Ball Biyombo vs. Bosh: Tip to Haslem,,2:58,2,4,5,5,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,2547,Chris Bosh,MIA,Miami,1610612748,Heat,2617,Udonis Haslem,MIA,Miami,1610612748,Heat,,,,9:03 PM
176,49,2,221,21500649,,,2:51,2,5,0,0,101123,Gerald Green,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,MISS Green  Driving Dunk,9:03 PM
177,0,4,222,21500649,RAPTORS Rebound,,2:51,2,2,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,,9:03 PM
178,11,6,223,21500649,,,2:47,2,5,0,1,101123,Gerald Green,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Green T.FOUL (P1.T2) (M.Kogut),9:03 PM
179,16,3,224,21500649,DeRozan Free Throw Technical (18 PTS),,2:47,2,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,38 - 48,10,,9:04 PM
180,0,8,226,21500649,,,2:47,2,5,5,0,101123,Gerald Green,MIA,Miami,1610612748,Heat,1626159,Justise Winslow,MIA,Miami,1610612748,Heat,0,,,,,,,,SUB: Winslow FOR Green,9:04 PM
181,0,8,227,21500649,,,2:47,2,5,5,0,1626196,Josh Richardson,MIA,Miami,1610612748,Heat,204020,Tyler Johnson,MIA,Miami,1610612748,Heat,0,,,,,,,,SUB: Johnson FOR Richardson,9:04 PM
182,101,2,229,21500649,MISS DeRozan 13' Driving Floating Jump Shot,,2:38,2,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:04 PM
183,0,4,230,21500649,DeRozan REBOUND (Off:1 Def:3),,2:37,2,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:04 PM
184,1,1,231,21500649,Scola 26' 3PT Jump Shot (3 PTS) (DeRozan 2 AST),,2:32,2,4,4,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,38 - 51,13,,9:04 PM
185,2,9,232,21500649,,,2:25,2,3,0,0,1610612748,,,,,,0,,,,,,0,,,,,,,,Heat Timeout: Short (Reg.2 Short 1),9:04 PM
186,0,8,234,21500649,SUB: Joseph FOR Lowry,,2:25,2,4,4,0,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,202709,Cory Joseph,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,9:05 PM
187,0,8,235,21500649,,,2:25,2,5,5,0,2617,Udonis Haslem,MIA,Miami,1610612748,Heat,2405,Amar'e Stoudemire,MIA,Miami,1610612748,Heat,0,,,,,,,,SUB: Stoudemire FOR Haslem,9:05 PM
188,42,1,236,21500649,,,2:13,2,5,0,0,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,40 - 51,11,Wade 2' Driving Layup (11 PTS),9:06 PM
189,98,1,237,21500649,DeRozan  Cutting Layup Shot (20 PTS) (Scola 2 AST),,1:59,2,4,4,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,40 - 53,13,,9:06 PM
190,1,2,238,21500649,,,1:38,2,5,0,0,2547,Chris Bosh,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,MISS Bosh 24' 3PT Jump Shot,9:06 PM
191,0,4,239,21500649,DeRozan REBOUND (Off:1 Def:4),,1:37,2,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:06 PM
192,101,1,241,21500649,DeRozan 11' Driving Floating Jump Shot (22 PTS),,1:27,2,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,40 - 55,15,,9:07 PM
193,42,1,242,21500649,,,1:09,2,5,0,0,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,42 - 55,13,Wade 4' Driving Layup (13 PTS),9:07 PM
194,98,1,243,21500649,Scola 1' Cutting Layup Shot (5 PTS) (DeRozan 3 AST),,0:56,2,4,4,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,42 - 57,15,,9:07 PM
195,2,6,244,21500649,Scola S.FOUL (P1.T4) (M.Kogut),,0:41,2,4,5,1,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,2547,Chris Bosh,MIA,Miami,1610612748,Heat,0,,,,,,,,,9:08 PM
196,11,3,245,21500649,,,0:41,2,5,0,0,2547,Chris Bosh,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,43 - 57,14,Bosh Free Throw 1 of 2 (11 PTS),9:08 PM
197,12,3,247,21500649,,,0:41,2,5,0,0,2547,Chris Bosh,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,44 - 57,13,Bosh Free Throw 2 of 2 (12 PTS),9:08 PM
198,1,2,250,21500649,MISS Scola 25' 3PT Jump Shot,,0:29,2,4,0,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:08 PM
199,0,4,251,21500649,,,0:29,2,3,0,0,1610612748,,,,,,0,,,,,,0,,,,,,,,Heat Rebound,9:08 PM
200,57,2,252,21500649,,,0:09,2,5,0,0,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,MISS Wade 6' Driving Hook Shot,9:09 PM
201,0,4,253,21500649,Biyombo REBOUND (Off:0 Def:4),,0:08,2,4,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:09 PM
202,46,1,254,21500649,Scola 24' 3PT Running Jump Shot (8 PTS) (DeRozan 4 AST),,0:00,2,4,4,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,44 - 60,16,,9:09 PM
203,0,18,255,21500649,,,0:00,2,,0,1,254,,,,,,0,,,,,,0,,,,,,,,,9:09 PM
204,0,18,256,21500649,,,0:00,2,,0,1,254,,,,,,0,,,,,,0,,,,,,,,,9:10 PM
205,0,13,257,21500649,,,0:00,2,0,0,0,0,,,,,,0,,,,,,0,,,,,,44 - 60,16,,9:10 PM
206,0,12,259,21500649,,,12:00,3,0,0,0,0,,,,,,0,,,,,,0,,,,,,44 - 60,16,,9:26 PM
207,58,1,260,21500649,Scola 6' Turnaround Hook Shot (10 PTS),,11:36,3,4,0,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,44 - 62,18,,9:27 PM
208,73,1,261,21500649,,,11:12,3,5,0,0,2547,Chris Bosh,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,46 - 62,16,Bosh 3' Driving Reverse Layup (14 PTS),9:27 PM
209,4,5,262,21500649,Valanciunas Traveling Turnover (P1.T5),,11:01,3,4,0,1,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:27 PM
210,101,2,263,21500649,Valanciunas BLOCK (2 BLK),,10:44,3,5,0,4,204020,Tyler Johnson,MIA,Miami,1610612748,Heat,0,,,,,,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,,,MISS Johnson 6' Driving Floating Jump Shot,9:28 PM
211,0,4,264,21500649,Valanciunas REBOUND (Off:0 Def:4),,10:43,3,4,0,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:28 PM
212,4,5,265,21500649,Johnson Traveling Turnover (P1.T6),,10:35,3,4,0,1,201949,James Johnson,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:28 PM
213,45,5,266,21500649,,,10:23,3,5,0,1,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Wade Out of Bounds - Bad Pass Turnover Turnover (P2.T8),9:28 PM
214,47,2,267,21500649,MISS Scola 5' Turnaround Jump Shot,,10:07,3,4,0,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:29 PM
215,0,4,268,21500649,,,10:07,3,5,0,0,2405,Amar'e Stoudemire,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Stoudemire REBOUND (Off:1 Def:2),9:29 PM
216,2,6,269,21500649,Scola S.FOUL (P2.T1) (M.Callahan),,9:55,3,4,5,1,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,,,,9:29 PM
217,11,3,270,21500649,,,9:55,3,5,0,0,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,47 - 62,15,Wade Free Throw 1 of 2 (14 PTS),9:29 PM
218,12,3,272,21500649,,,9:55,3,5,0,0,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,MISS Wade Free Throw 2 of 2,9:29 PM
219,0,4,274,21500649,Valanciunas REBOUND (Off:0 Def:5),,9:54,3,4,0,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:29 PM
220,1,6,276,21500649,,,9:44,3,5,4,1,1626159,Justise Winslow,MIA,Miami,1610612748,Heat,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,,,Winslow P.FOUL (P2.T1) (M.Lindsay),9:30 PM
221,8,5,277,21500649,RAPTORS Turnover: 3 Second Violation (T#7),,9:29,3,2,0,1,1610612761,,,,,,0,,,,,,0,,,,,,,,,9:30 PM
222,58,1,278,21500649,,,9:13,3,5,0,0,2405,Amar'e Stoudemire,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,49 - 62,13,Stoudemire 6' Turnaround Hook Shot (6 PTS),9:31 PM
223,1,1,279,21500649,Johnson 24' 3PT Jump Shot (6 PTS) (Valanciunas 3 AST),,8:52,3,4,4,0,201949,James Johnson,TOR,Toronto,1610612761,Raptors,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,49 - 65,16,,9:31 PM
224,98,2,280,21500649,,,8:35,3,5,0,0,2405,Amar'e Stoudemire,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,MISS Stoudemire  Cutting Layup Shot,9:31 PM
225,0,4,281,21500649,Valanciunas REBOUND (Off:0 Def:6),,8:35,3,4,0,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:31 PM
226,2,6,282,21500649,,,8:23,3,5,4,1,2405,Amar'e Stoudemire,MIA,Miami,1610612748,Heat,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,,,Stoudemire S.FOUL (P2.T2) (M.Kogut),9:32 PM
227,11,3,283,21500649,Valanciunas Free Throw 1 of 2 (5 PTS),,8:23,3,4,0,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,49 - 66,17,,9:32 PM
228,12,3,285,21500649,Valanciunas Free Throw 2 of 2 (6 PTS),,8:23,3,4,0,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,49 - 67,18,,9:32 PM
229,1,1,287,21500649,,,8:11,3,5,5,0,1626159,Justise Winslow,MIA,Miami,1610612748,Heat,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,52 - 67,15,Winslow  3PT Jump Shot (6 PTS) (Wade 3 AST),9:33 PM
230,1,2,288,21500649,MISS Valanciunas 16' Jump Shot,,7:48,3,4,0,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:33 PM
231,0,4,289,21500649,,,7:48,3,5,0,0,2405,Amar'e Stoudemire,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Stoudemire REBOUND (Off:1 Def:3),9:33 PM
232,101,2,290,21500649,,,7:35,3,5,0,0,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,MISS Wade 11' Driving Floating Jump Shot,9:33 PM
233,0,4,291,21500649,,,7:34,3,5,0,0,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Wade REBOUND (Off:1 Def:0),9:33 PM
234,97,2,292,21500649,,,7:33,3,5,0,0,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,MISS Wade  Tip Layup Shot,9:33 PM
235,0,4,293,21500649,RAPTORS Rebound,,7:32,3,2,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,,9:33 PM
236,1,1,295,21500649,DeRozan 24' 3PT Jump Shot (25 PTS) (Johnson 2 AST),,7:21,3,4,4,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,201949,James Johnson,TOR,Toronto,1610612761,Raptors,0,,,,,,52 - 70,18,,9:34 PM
237,1,5,296,21500649,Scola STEAL (1 STL),,7:01,3,5,4,0,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,,,Wade Bad Pass Turnover (P3.T9),9:34 PM
238,2,6,297,21500649,,,6:57,3,5,4,1,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,,,Wade S.FOUL (P1.T3) (M.Kogut),9:34 PM
239,11,3,298,21500649,Scola Free Throw 1 of 2 (11 PTS),,6:57,3,4,0,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,52 - 71,19,,9:35 PM
240,12,3,300,21500649,Scola Free Throw 2 of 2 (12 PTS),,6:57,3,4,0,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,52 - 72,20,,9:35 PM
241,1,9,302,21500649,,,6:54,3,3,0,0,1610612748,,,,,,0,,,,,,0,,,,,,,,Heat Timeout: Regular (Reg.3 Short 1),9:35 PM
242,1,2,306,21500649,Johnson BLOCK (1 BLK),,6:39,3,5,0,4,1626159,Justise Winslow,MIA,Miami,1610612748,Heat,0,,,,,,201949,James Johnson,TOR,Toronto,1610612761,Raptors,,,MISS Winslow 24' 3PT Jump Shot,9:38 PM
243,0,4,307,21500649,,,6:38,3,5,0,0,2405,Amar'e Stoudemire,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,Stoudemire REBOUND (Off:2 Def:3),9:38 PM
244,57,1,308,21500649,,,6:35,3,5,0,0,2405,Amar'e Stoudemire,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,54 - 72,18,Stoudemire 2' Driving Hook Shot (8 PTS),9:38 PM
245,8,5,309,21500649,RAPTORS Turnover: 3 Second Violation (T#8),,6:10,3,2,0,1,1610612761,,,,,,0,,,,,,0,,,,,,,,,9:39 PM
246,0,8,310,21500649,,,6:10,3,5,5,0,204020,Tyler Johnson,MIA,Miami,1610612748,Heat,1626196,Josh Richardson,MIA,Miami,1610612748,Heat,0,,,,,,,,SUB: Richardson FOR Johnson,9:39 PM
247,5,1,311,21500649,,,6:01,3,5,5,0,2547,Chris Bosh,MIA,Miami,1610612748,Heat,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,56 - 72,16,Bosh 1' Layup (16 PTS) (Wade 4 AST),9:39 PM
248,66,2,312,21500649,MISS DeRozan 13' Jump Bank Shot,,5:36,3,4,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:40 PM
249,0,4,313,21500649,,,5:35,3,3,0,0,1610612748,,,,,,0,,,,,,0,,,,,,,,Heat Rebound,9:40 PM
250,1,5,314,21500649,DeRozan STEAL (1 STL),,5:14,3,5,4,0,2547,Chris Bosh,MIA,Miami,1610612748,Heat,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,,,Bosh Bad Pass Turnover (P1.T10),9:40 PM
251,1,6,315,21500649,,,5:12,3,5,4,1,1626196,Josh Richardson,MIA,Miami,1610612748,Heat,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,0,,,,,,,,Richardson P.FOUL (P2.T4) (M.Lindsay),9:40 PM
252,0,8,316,21500649,SUB: Patterson FOR Scola,,5:12,3,4,4,0,2449,Luis Scola,TOR,Toronto,1610612761,Raptors,202335,Patrick Patterson,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,9:41 PM
253,0,8,317,21500649,SUB: Biyombo FOR Valanciunas,,5:12,3,4,4,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761,Raptors,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,9:41 PM
254,1,1,320,21500649,DeRozan 25' 3PT Jump Shot (28 PTS) (Lowry 3 AST),,4:57,3,4,4,0,201942,DeMar DeRozan,TOR,Toronto,1610612761,Raptors,200768,Kyle Lowry,TOR,Toronto,1610612761,Raptors,0,,,,,,56 - 75,19,,9:41 PM
255,1,1,321,21500649,,,4:37,3,5,0,0,2547,Chris Bosh,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,58 - 75,17,Bosh 15' Jump Shot (18 PTS),9:41 PM
256,2,6,322,21500649,Patterson S.FOUL (P1.T2) (M.Kogut),,4:37,3,4,5,1,202335,Patrick Patterson,TOR,Toronto,1610612761,Raptors,2547,Chris Bosh,MIA,Miami,1610612748,Heat,0,,,,,,,,,9:41 PM
257,0,8,323,21500649,,,4:37,3,5,5,0,2405,Amar'e Stoudemire,MIA,Miami,1610612748,Heat,101123,Gerald Green,MIA,Miami,1610612748,Heat,0,,,,,,,,SUB: Green FOR Stoudemire,9:42 PM
258,10,3,324,21500649,,,4:37,3,5,0,0,2547,Chris Bosh,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,,,MISS Bosh Free Throw 1 of 1,9:42 PM
259,0,4,326,21500649,Biyombo REBOUND (Off:0 Def:5),,4:36,3,4,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:42 PM
260,4,6,327,21500649,Biyombo OFF.Foul (P2) (M.Lindsay),,4:25,3,4,5,1,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,101123,Gerald Green,MIA,Miami,1610612748,Heat,0,,,,,,,,,9:42 PM
261,5,5,328,21500649,Biyombo Foul Turnover (P1.T9),,4:25,3,4,0,1,202687,Bismack Biyombo,TOR,Toronto,1610612761,Raptors,0,,,,,,0,,,,,,,,,9:42 PM
262,0,8,329,21500649,SUB: Ross FOR Johnson,,4:25,3,4,4,0,201949,James Johnson,TOR,Toronto,1610612761,Raptors,203082,Terrence Ross,TOR,Toronto,1610612761,Raptors,0,,,,,,,,,9:42 PM
263,101,1,331,21500649,,,4:09,3,5,0,0,2548,Dwyane Wade,MIA,Miami,1610612748,Heat,0,,,,,,0,,,,,,60 - 75,15,Wade 7' Driving Floating Jump Shot (16 PTS),9:43 PM
